id,y,e,L,V,c
gam6p_c,0.0,0.0,0.0,0.0,0.0
acgam6p_c,0.0,0.0,0.0,0.0,0.0
acgam1p_c,0.0,0.0,0.0,0.0,0.0
ach_e,0.0,0.0,-1000.0,1000.0,0.0
acmanap_c,0.0,0.0,0.0,0.0,0.0
kdnp_c,0.0,0.0,0.0,0.0,0.0
acnam_l,0.0,0.0,0.0,0.0,0.0
acetol_c,0.0,0.0,0.0,0.0,0.0
adn_m,0.0,0.0,0.0,0.0,0.0
25aics_c,0.0,0.0,0.0,0.0,0.0
aicar_c,0.0,0.0,0.0,0.0,0.0
pyr_x,0.0,0.0,0.0,0.0,0.0
fprica_c,0.0,0.0,0.0,0.0,0.0
air_c,0.0,0.0,0.0,0.0,0.0
5aizc_c,0.0,0.0,0.0,0.0,0.0
mal_L_c,0.0,0.0,0.0,0.0,0.0
akg_e,0.0,0.0,-1000.0,1000.0,0.0
xol7aone_c,0.0,0.0,0.0,0.0,0.0
xoldiolone_c,0.0,0.0,0.0,0.0,0.0
5aop_m,0.0,0.0,0.0,0.0,0.0
acald_m,0.0,0.0,0.0,0.0,0.0
msa_m,0.0,0.0,0.0,0.0,0.0
sgalside_cho_l,0.0,0.0,0.0,0.0,0.0
asn_L_m,0.0,0.0,0.0,0.0,0.0
cbp_c,0.0,0.0,0.0,0.0,0.0
cbasp_c,0.0,0.0,0.0,0.0,0.0
pmtcrn_c,0.0,0.0,0.0,0.0,0.0
pmtcrn_m,0.0,0.0,0.0,0.0,0.0
hdcecrn_c,0.0,0.0,0.0,0.0,0.0
hdd2coa_c,0.0,0.0,0.0,0.0,0.0
hdd2crn_c,0.0,0.0,0.0,0.0,0.0
hdcecrn_m,0.0,0.0,0.0,0.0,0.0
hdd2crn_m,0.0,0.0,0.0,0.0,0.0
stcrn_c,0.0,0.0,0.0,0.0,0.0
stcrn_m,0.0,0.0,0.0,0.0,0.0
44mzym_r,0.0,0.0,0.0,0.0,0.0
cdpchol_c,0.0,0.0,0.0,0.0,0.0
crmp_cho_c,0.0,0.0,0.0,0.0,0.0
ach_c,0.0,0.0,0.0,0.0,0.0
pep_m,0.0,0.0,0.0,0.0,0.0
creat_m,0.0,0.0,0.0,0.0,0.0
acnam_n,0.0,0.0,0.0,0.0,0.0
cmpacna_n,0.0,0.0,0.0,0.0,0.0
cpppg3_c,0.0,0.0,0.0,0.0,0.0
pppg9_c,0.0,0.0,0.0,0.0,0.0
creat_e,0.0,0.0,-1000.0,1000.0,0.0
dmnoncrn_x,0.0,0.0,0.0,0.0,0.0
pcrn_x,0.0,0.0,0.0,0.0,0.0
acrn_m,0.0,0.0,0.0,0.0,0.0
acrn_x,0.0,0.0,0.0,0.0,0.0
dad_2_e,0.0,0.0,-1000.0,1000.0,0.0
din_e,0.0,0.0,-1000.0,1000.0,0.0
dcyt_n,0.0,0.0,0.0,0.0,0.0
dgsn_m,0.0,0.0,0.0,0.0,0.0
dgmp_m,0.0,0.0,0.0,0.0,0.0
zymstnl_r,0.0,0.0,0.0,0.0,0.0
chlstol_r,0.0,0.0,0.0,0.0,0.0
lthstrl_r,0.0,0.0,0.0,0.0,0.0
dsmsterol_r,0.0,0.0,0.0,0.0,0.0
ddsmsterol_r,0.0,0.0,0.0,0.0,0.0
7dhchsterol_r,0.0,0.0,0.0,0.0,0.0
dhf_c,0.0,0.0,0.0,0.0,0.0
dhor_S_c,0.0,0.0,0.0,0.0,0.0
orot_c,0.0,0.0,0.0,0.0,0.0
ipdp_x,0.0,0.0,0.0,0.0,0.0
dmpp_x,0.0,0.0,0.0,0.0,0.0
grdp_x,0.0,0.0,0.0,0.0,0.0
dpcoa_c,0.0,0.0,0.0,0.0,0.0
5dpmev_x,0.0,0.0,0.0,0.0,0.0
adp_x,0.0,0.0,0.0,0.0,0.0
drib_c,0.0,0.0,0.0,0.0,0.0
dump_n,0.0,0.0,0.0,0.0,0.0
elaidcrn_c,0.0,0.0,0.0,0.0,0.0
elaidcrn_m,0.0,0.0,0.0,0.0,0.0
estroneglc_c,0.0,0.0,0.0,0.0,0.0
fuc1p_L_c,0.0,0.0,0.0,0.0,0.0
gdpfuc_c,0.0,0.0,0.0,0.0,0.0
tdcoa_c,0.0,0.0,0.0,0.0,0.0
ppp9_m,0.0,0.0,0.0,0.0,0.0
fe2_m,0.0,0.0,0.0,0.0,0.0
pheme_m,0.0,0.0,0.0,0.0,0.0
fuc_L_c,0.0,0.0,0.0,0.0,0.0
fol_c,0.0,0.0,0.0,0.0,0.0
5thf_c,0.0,0.0,0.0,0.0,0.0
6thf_c,0.0,0.0,0.0,0.0,0.0
5thf_m,0.0,0.0,0.0,0.0,0.0
6thf_m,0.0,0.0,0.0,0.0,0.0
7thf_c,0.0,0.0,0.0,0.0,0.0
7thf_m,0.0,0.0,0.0,0.0,0.0
5dhf_c,0.0,0.0,0.0,0.0,0.0
6dhf_c,0.0,0.0,0.0,0.0,0.0
5dhf_m,0.0,0.0,0.0,0.0,0.0
6dhf_m,0.0,0.0,0.0,0.0,0.0
7dhf_c,0.0,0.0,0.0,0.0,0.0
7dhf_m,0.0,0.0,0.0,0.0,0.0
10fthf5glu_c,0.0,0.0,0.0,0.0,0.0
10fthf6glu_c,0.0,0.0,0.0,0.0,0.0
10fthf5glu_m,0.0,0.0,0.0,0.0,0.0
10fthf6glu_m,0.0,0.0,0.0,0.0,0.0
10fthf7glu_c,0.0,0.0,0.0,0.0,0.0
10fthf7glu_m,0.0,0.0,0.0,0.0,0.0
5forthf_c,0.0,0.0,0.0,0.0,0.0
for_m,0.0,0.0,0.0,0.0,0.0
ksi_l,0.0,0.0,0.0,0.0,0.0
fuc_L_l,0.0,0.0,0.0,0.0,0.0
ksi_deg1_l,0.0,0.0,0.0,0.0,0.0
s2l2fn2m2masn_l,0.0,0.0,0.0,0.0,0.0
s2l2n2m2masn_l,0.0,0.0,0.0,0.0,0.0
so4_m,0.0,0.0,0.0,0.0,0.0
galside_cho_g,0.0,0.0,0.0,0.0,0.0
ksi_deg27_l,0.0,0.0,0.0,0.0,0.0
ksi_deg30_l,0.0,0.0,0.0,0.0,0.0
ksi_deg33_l,0.0,0.0,0.0,0.0,0.0
ksi_deg36_l,0.0,0.0,0.0,0.0,0.0
ksii_core2_deg2_l,0.0,0.0,0.0,0.0,0.0
ksii_core2_deg3_l,0.0,0.0,0.0,0.0,0.0
ksii_core2_deg6_l,0.0,0.0,0.0,0.0,0.0
core6_l,0.0,0.0,0.0,0.0,0.0
l2n2m2mn_l,0.0,0.0,0.0,0.0,0.0
ksii_core4_deg2_l,0.0,0.0,0.0,0.0,0.0
ksii_core4_deg3_l,0.0,0.0,0.0,0.0,0.0
ksi_deg5_l,0.0,0.0,0.0,0.0,0.0
ksi_deg6_l,0.0,0.0,0.0,0.0,0.0
ksi_deg9_l,0.0,0.0,0.0,0.0,0.0
ksi_deg12_l,0.0,0.0,0.0,0.0,0.0
ksi_deg15_l,0.0,0.0,0.0,0.0,0.0
ksi_deg18_l,0.0,0.0,0.0,0.0,0.0
ksi_deg21_l,0.0,0.0,0.0,0.0,0.0
ksi_deg24_l,0.0,0.0,0.0,0.0,0.0
gam_c,0.0,0.0,0.0,0.0,0.0
gar_c,0.0,0.0,0.0,0.0,0.0
fgam_c,0.0,0.0,0.0,0.0,0.0
n2m2nmasn_l,0.0,0.0,0.0,0.0,0.0
n2m2nm_l,0.0,0.0,0.0,0.0,0.0
Asn_X_Ser_Thr_l,0.0,0.0,0.0,0.0,0.0
ksi_deg2_l,0.0,0.0,0.0,0.0,0.0
s2l2n2m2m_l,0.0,0.0,0.0,0.0,0.0
gdpddman_c,0.0,0.0,0.0,0.0,0.0
ggn_c,0.0,0.0,0.0,0.0,0.0
ser_L_m,0.0,0.0,0.0,0.0,0.0
digalside_cho_l,0.0,0.0,0.0,0.0,0.0
galgluside_cho_l,0.0,0.0,0.0,0.0,0.0
glygn1_c,0.0,0.0,0.0,0.0,0.0
glucys_c,0.0,0.0,0.0,0.0,0.0
gln_L_m,0.0,0.0,0.0,0.0,0.0
pram_c,0.0,0.0,0.0,0.0,0.0
lgt_S_c,0.0,0.0,0.0,0.0,0.0
sarcs_c,0.0,0.0,0.0,0.0,0.0
frdp_x,0.0,0.0,0.0,0.0,0.0
ppbng_c,0.0,0.0,0.0,0.0,0.0
hmbil_c,0.0,0.0,0.0,0.0,0.0
estradiol_c,0.0,0.0,0.0,0.0,0.0
xol7a_r,0.0,0.0,0.0,0.0,0.0
xol7aone_r,0.0,0.0,0.0,0.0,0.0
itacon_m,0.0,0.0,0.0,0.0,0.0
itaccoa_m,0.0,0.0,0.0,0.0,0.0
xylu_D_c,0.0,0.0,0.0,0.0,0.0
3spyr_c,0.0,0.0,0.0,0.0,0.0
4mop_c,0.0,0.0,0.0,0.0,0.0
lneldccrn_c,0.0,0.0,0.0,0.0,0.0
lneldccrn_m,0.0,0.0,0.0,0.0,0.0
Ssq23epx_r,0.0,0.0,0.0,0.0,0.0
lanost_r,0.0,0.0,0.0,0.0,0.0
Lpipecol_x,0.0,0.0,0.0,0.0,0.0
thp2c_x,0.0,0.0,0.0,0.0,0.0
m4masn_g,0.0,0.0,0.0,0.0,0.0
3mgcoa_m,0.0,0.0,0.0,0.0,0.0
mev_R_x,0.0,0.0,0.0,0.0,0.0
5pmev_x,0.0,0.0,0.0,0.0,0.0
g2m8masn_r,0.0,0.0,0.0,0.0,0.0
m5masnC_g,0.0,0.0,0.0,0.0,0.0
m5masnB1_g,0.0,0.0,0.0,0.0,0.0
m5masnB2_g,0.0,0.0,0.0,0.0,0.0
m6masnA_g,0.0,0.0,0.0,0.0,0.0
m6masnB1_g,0.0,0.0,0.0,0.0,0.0
m6masnB2_g,0.0,0.0,0.0,0.0,0.0
m6masnC_g,0.0,0.0,0.0,0.0,0.0
m7masnA_g,0.0,0.0,0.0,0.0,0.0
m7masnB_g,0.0,0.0,0.0,0.0,0.0
m7masnC_g,0.0,0.0,0.0,0.0,0.0
m8masn_g,0.0,0.0,0.0,0.0,0.0
m8masn_r,0.0,0.0,0.0,0.0,0.0
m7masnB_r,0.0,0.0,0.0,0.0,0.0
mmcoa_R_m,0.0,0.0,0.0,0.0,0.0
Tn_antigen_l,0.0,0.0,0.0,0.0,0.0
udp_l,0.0,0.0,0.0,0.0,0.0
Ser_Thr_l,0.0,0.0,0.0,0.0,0.0
udpacgal_l,0.0,0.0,0.0,0.0,0.0
acgagbside_cho_l,0.0,0.0,0.0,0.0,0.0
gbside_cho_l,0.0,0.0,0.0,0.0,0.0
didp_n,0.0,0.0,0.0,0.0,0.0
ditp_n,0.0,0.0,0.0,0.0,0.0
dudp_n,0.0,0.0,0.0,0.0,0.0
idp_n,0.0,0.0,0.0,0.0,0.0
itp_n,0.0,0.0,0.0,0.0,0.0
nad_n,0.0,0.0,0.0,0.0,0.0
nicrnt_n,0.0,0.0,0.0,0.0,0.0
dnad_n,0.0,0.0,0.0,0.0,0.0
1mncam_c,0.0,0.0,0.0,0.0,0.0
nwharg_c,0.0,0.0,0.0,0.0,0.0
xtsn_c,0.0,0.0,0.0,0.0,0.0
thymd_m,0.0,0.0,0.0,0.0,0.0
orot5p_c,0.0,0.0,0.0,0.0,0.0
for_r,0.0,0.0,0.0,0.0,0.0
xoldiolone_r,0.0,0.0,0.0,0.0,0.0
am6sa_c,0.0,0.0,0.0,0.0,0.0
3php_c,0.0,0.0,0.0,0.0,0.0
6pgc_c,0.0,0.0,0.0,0.0,0.0
pgp_cho_c,0.0,0.0,0.0,0.0,0.0
pail345p_cho_n,0.0,0.0,0.0,0.0,0.0
mi14p_n,0.0,0.0,0.0,0.0,0.0
mi1p_D_n,0.0,0.0,0.0,0.0,0.0
5aop_c,0.0,0.0,0.0,0.0,0.0
4ppcys_c,0.0,0.0,0.0,0.0,0.0
pan4p_c,0.0,0.0,0.0,0.0,0.0
pppg9_m,0.0,0.0,0.0,0.0,0.0
fpram_c,0.0,0.0,0.0,0.0,0.0
tdchola_x,0.0,0.0,0.0,0.0,0.0
ksi_deg4_l,0.0,0.0,0.0,0.0,0.0
ksii_core2_deg1_l,0.0,0.0,0.0,0.0,0.0
ksii_core4_deg1_l,0.0,0.0,0.0,0.0,0.0
mepi_c,0.0,0.0,0.0,0.0,0.0
dmnoncoa_c,0.0,0.0,0.0,0.0,0.0
ksi_deg3_l,0.0,0.0,0.0,0.0,0.0
ksii_core2_l,0.0,0.0,0.0,0.0,0.0
ksii_core4_l,0.0,0.0,0.0,0.0,0.0
s2l2n2m2mn_l,0.0,0.0,0.0,0.0,0.0
sl_L_c,0.0,0.0,0.0,0.0,0.0
sql_r,0.0,0.0,0.0,0.0,0.0
frdp_r,0.0,0.0,0.0,0.0,0.0
thmpp_c,0.0,0.0,0.0,0.0,0.0
tmndnccrn_c,0.0,0.0,0.0,0.0,0.0
tmndnccrn_m,0.0,0.0,0.0,0.0,0.0
tststeroneglc_c,0.0,0.0,0.0,0.0,0.0
ttdcrn_c,0.0,0.0,0.0,0.0,0.0
ttdcrn_m,0.0,0.0,0.0,0.0,0.0
uppg3_c,0.0,0.0,0.0,0.0,0.0
3mob_c,0.0,0.0,0.0,0.0,0.0
xan_x,0.0,0.0,0.0,0.0,0.0
hxan_x,0.0,0.0,0.0,0.0,0.0
xylu_L_c,0.0,0.0,0.0,0.0,0.0
44mctr_r,0.0,0.0,0.0,0.0,0.0
ala_B_e,0.0,0.0,-1000.0,1000.0,0.0
fol_e,0.0,0.0,-1000.0,0.05,0.009062
dhf_m,0.0,0.0,0.0,0.0,0.0
no_c,0.0,0.0,0.0,0.0,0.0
pser_L_c,0.0,0.0,0.0,0.0,0.0
dolglcp_c,0.0,0.0,0.0,0.0,0.0
Rtotalcrn_c,0.0,0.0,0.0,0.0,0.0
Rtotalcrn_m,0.0,0.0,0.0,0.0,0.0
malcoa_x,0.0,0.0,0.0,0.0,0.0
3aib_D_c,0.0,0.0,0.0,0.0,0.0
wharachd_e,0.0,0.0,0.0,0.0,0.0
HC02199_c,0.0,0.0,0.0,0.0,0.0
wharachd_c,0.0,0.0,0.0,0.0,0.0
HC02199_e,0.0,0.0,0.0,0.0,0.0
HC02200_c,0.0,0.0,0.0,0.0,0.0
HC02200_e,0.0,0.0,0.0,0.0,0.0
HC02201_c,0.0,0.0,0.0,0.0,0.0
HC02201_e,0.0,0.0,0.0,0.0,0.0
hestratriol_c,0.0,0.0,0.0,0.0,0.0
c4crn_c,0.0,0.0,0.0,0.0,0.0
c4crn_m,0.0,0.0,0.0,0.0,0.0
dca_c,0.0,0.0,0.0,0.0,0.0
dca_e,0.0,0.0,-1000.0,1000.0,0.0
CE5158_c,0.0,0.0,0.0,0.0,0.0
ddca_e,0.0,0.0,-1000.0,1000.0,0.0
c8crn_m,0.0,0.0,0.0,0.0,0.0
c8crn_x,0.0,0.0,0.0,0.0,0.0
c8crn_c,0.0,0.0,0.0,0.0,0.0
pristanal_x,0.0,0.0,0.0,0.0,0.0
CE5155_c,0.0,0.0,0.0,0.0,0.0
HC02191_c,0.0,0.0,0.0,0.0,0.0
R3coa_cho_c,0.0,0.0,0.0,0.0,0.0
R4coa_cho_c,0.0,0.0,0.0,0.0,0.0
dc2coa_x,0.0,0.0,0.0,0.0,0.0
3hdcoa_x,0.0,0.0,0.0,0.0,0.0
3hddcoa_m,0.0,0.0,0.0,0.0,0.0
hdcea_r,0.0,0.0,0.0,0.0,0.0
CE5160_c,0.0,0.0,0.0,0.0,0.0
hdcecrn_r,0.0,0.0,0.0,0.0,0.0
lnlccoa_r,0.0,0.0,0.0,0.0,0.0
lnlccrn_r,0.0,0.0,0.0,0.0,0.0
lnlccoa_x,0.0,0.0,0.0,0.0,0.0
lnlccrn_x,0.0,0.0,0.0,0.0,0.0
tetdece1coa_m,0.0,0.0,0.0,0.0,0.0
3htdcoa_m,0.0,0.0,0.0,0.0,0.0
CE4811_c,0.0,0.0,0.0,0.0,0.0
CE4819_c,0.0,0.0,0.0,0.0,0.0
CE4812_c,0.0,0.0,0.0,0.0,0.0
CE4821_c,0.0,0.0,0.0,0.0,0.0
R5coa_cho_c,0.0,0.0,0.0,0.0,0.0
dlnlcg_l,0.0,0.0,0.0,0.0,0.0
dlnlcg_r,0.0,0.0,0.0,0.0,0.0
1pipdn2c_x,0.0,0.0,0.0,0.0,0.0
2425dhvitd3_c,0.0,0.0,0.0,0.0,0.0
2mb2coa_c,0.0,0.0,0.0,0.0,0.0
2mcit_c,0.0,0.0,0.0,0.0,0.0
34hpl_m,0.0,0.0,0.0,0.0,0.0
3aib_D_m,0.0,0.0,0.0,0.0,0.0
coucoa_m,0.0,0.0,0.0,0.0,0.0
4hbzcoa_m,0.0,0.0,0.0,0.0,0.0
4mptnl_c,0.0,0.0,0.0,0.0,0.0
4nph_e,0.0,0.0,-1000.0,1000.0,0.0
7dhchsterol_c,0.0,0.0,0.0,0.0,0.0
aact_m,0.0,0.0,0.0,0.0,0.0
acn13acngalgbside_cho_c,0.0,0.0,0.0,0.0,0.0
acn23acngalgbside_cho_c,0.0,0.0,0.0,0.0,0.0
adpac_c,0.0,0.0,0.0,0.0,0.0
adpcoa_c,0.0,0.0,0.0,0.0,0.0
adpac_x,0.0,0.0,0.0,0.0,0.0
adpcoa_x,0.0,0.0,0.0,0.0,0.0
c6dc_x,0.0,0.0,0.0,0.0,0.0
alaala_c,0.0,0.0,0.0,0.0,0.0
aldstrn_c,0.0,0.0,0.0,0.0,0.0
amuco_c,0.0,0.0,0.0,0.0,0.0
apoC_c,0.0,0.0,0.0,0.0,0.0
apoC_m,0.0,0.0,0.0,0.0,0.0
R6coa_cho_c,0.0,0.0,0.0,0.0,0.0
avite1_e,0.0,0.0,-1000.0,1000.0,0.0
avite1_c,0.0,0.0,0.0,0.0,0.0
bglc_e,0.0,0.0,-1000.0,1000.0,0.0
tdechola_e,0.0,0.0,-1000.0,1000.0,0.0
bhb_e,0.0,0.0,-1000.0,1000.0,0.0
bhb_c,0.0,0.0,0.0,0.0,0.0
sebcoa_c,0.0,0.0,0.0,0.0,0.0
c10dc_c,0.0,0.0,0.0,0.0,0.0
c10dc_x,0.0,0.0,0.0,0.0,0.0
3hddcoa_c,0.0,0.0,0.0,0.0,0.0
3ddcrn_c,0.0,0.0,0.0,0.0,0.0
3htdcoa_c,0.0,0.0,0.0,0.0,0.0
3tdcrn_c,0.0,0.0,0.0,0.0,0.0
3hexdcoa_c,0.0,0.0,0.0,0.0,0.0
3hexdcrn_c,0.0,0.0,0.0,0.0,0.0
btcoa_c,0.0,0.0,0.0,0.0,0.0
ivcoa_c,0.0,0.0,0.0,0.0,0.0
ivcrn_c,0.0,0.0,0.0,0.0,0.0
c51crn_c,0.0,0.0,0.0,0.0,0.0
c6dc_c,0.0,0.0,0.0,0.0,0.0
sbcoa_c,0.0,0.0,0.0,0.0,0.0
c8dc_c,0.0,0.0,0.0,0.0,0.0
T4hcinnm_m,0.0,0.0,0.0,0.0,0.0
Ser_Gly_Ala_X_Gly_l,0.0,0.0,0.0,0.0,0.0
cspg_c_l,0.0,0.0,0.0,0.0,0.0
cspg_d_l,0.0,0.0,0.0,0.0,0.0
cysam_e,0.0,0.0,-1000.0,1000.0,0.0
hyptaur_e,0.0,0.0,-1000.0,1000.0,0.0
dca_r,0.0,0.0,0.0,0.0,0.0
dcyt_e,0.0,0.0,-1000.0,1000.0,0.0
dgchol_e,0.0,0.0,-1000.0,1000.0,0.0
dgchol_c,0.0,0.0,0.0,0.0,0.0
dgsn_e,0.0,0.0,-1000.0,1000.0,0.0
dhap_m,0.0,0.0,0.0,0.0,0.0
digalside_cho_c,0.0,0.0,0.0,0.0,0.0
dlnlcg_e,0.0,0.0,-1000.0,1000.0,0.0
pmtcoa_r,0.0,0.0,0.0,0.0,0.0
dpcoa_e,0.0,0.0,-1000.0,1000.0,0.0
pan4p_e,0.0,0.0,-1000.0,1000.0,0.0
duri_e,0.0,0.0,-1000.0,1000.0,0.0
elaid_e,0.0,0.0,-1000.0,1000.0,0.0
C02528_e,0.0,0.0,-1000.0,1000.0,0.0
cdp_e,0.0,0.0,-1000.0,1000.0,0.0
dchac_e,0.0,0.0,-1000.0,1000.0,0.0
dtdp_e,0.0,0.0,-1000.0,1000.0,0.0
gum_e,0.0,0.0,-1000.0,1000.0,0.0
HC00955_e,0.0,0.0,-1000.0,1000.0,0.0
HC01787_e,0.0,0.0,0.0,0.0,0.0
HC02172_e,0.0,0.0,0.0,0.0,0.0
HC02180_e,0.0,0.0,0.0,0.0,0.0
HC02187_e,0.0,0.0,0.0,0.0,0.0
HC02191_e,0.0,0.0,0.0,0.0,0.0
HC02192_e,0.0,0.0,0.0,0.0,0.0
HC02193_e,0.0,0.0,0.0,0.0,0.0
HC02194_e,0.0,0.0,0.0,0.0,0.0
HC02195_e,0.0,0.0,0.0,0.0,0.0
HC02196_e,0.0,0.0,0.0,0.0,0.0
HC02197_e,0.0,0.0,0.0,0.0,0.0
HC02198_e,0.0,0.0,0.0,0.0,0.0
HC02202_e,0.0,0.0,-1000.0,1000.0,0.0
HC02203_e,0.0,0.0,-1000.0,1000.0,0.0
HC02204_e,0.0,0.0,-1000.0,1000.0,0.0
HC02205_e,0.0,0.0,-1000.0,1000.0,0.0
HC02206_e,0.0,0.0,-1000.0,1000.0,0.0
HC02207_e,0.0,0.0,-1000.0,1000.0,0.0
HC02208_e,0.0,0.0,0.0,0.0,0.0
HC02210_e,0.0,0.0,0.0,0.0,0.0
HC02213_e,0.0,0.0,0.0,0.0,0.0
HC02214_e,0.0,0.0,0.0,0.0,0.0
HC02216_e,0.0,0.0,0.0,0.0,0.0
HC02217_e,0.0,0.0,0.0,0.0,0.0
HC02220_e,0.0,0.0,0.0,0.0,0.0
leuktrA4_e,0.0,0.0,-1000.0,1000.0,0.0
leuktrB4_e,0.0,0.0,-1000.0,1000.0,0.0
leuktrD4_e,0.0,0.0,-1000.0,1000.0,0.0
leuktrE4_e,0.0,0.0,-1000.0,1000.0,0.0
leuktrF4_e,0.0,0.0,-1000.0,1000.0,0.0
lnlc_e,0.0,0.0,-1000.0,1000.0,0.0
lnlnca_e,0.0,0.0,-1000.0,1000.0,0.0
lnlncg_e,0.0,0.0,-1000.0,1000.0,0.0
nac_e,0.0,0.0,-1000.0,1000.0,0.0
orot_e,0.0,0.0,-1000.0,1000.0,0.0
pect_e,0.0,0.0,-1000.0,1000.0,0.0
phyQ_e,0.0,0.0,0.0,0.0,0.0
ppa_e,0.0,0.0,-1000.0,1000.0,0.0
ppi_e,0.0,0.0,-1000.0,1000.0,0.0
prostgh2_e,0.0,0.0,-1000.0,1000.0,0.0
prostgi2_e,0.0,0.0,-1000.0,1000.0,0.0
psyl_e,0.0,0.0,-1000.0,1000.0,0.0
ptth_e,0.0,0.0,-1000.0,1000.0,0.0
retn_e,0.0,0.0,-1000.0,1000.0,0.0
rib_D_e,0.0,0.0,-1000.0,1000.0,0.0
ribflv_e,0.0,0.0,-1000.0,0.05,0.001063
strdnc_e,0.0,0.0,-1000.0,1000.0,0.0
tdchola_e,0.0,0.0,-1000.0,1000.0,0.0
urate_e,0.0,0.0,-1000.0,1000.0,0.0
vacc_e,0.0,0.0,-1000.0,1000.0,0.0
sebcoa_x,0.0,0.0,0.0,0.0,0.0
sbcoa_x,0.0,0.0,0.0,0.0,0.0
3hexdcoa_m,0.0,0.0,0.0,0.0,0.0
omhdecacid_r,0.0,0.0,0.0,0.0,0.0
omhdecacid_c,0.0,0.0,0.0,0.0,0.0
sebacid_c,0.0,0.0,0.0,0.0,0.0
galside_cho_c,0.0,0.0,0.0,0.0,0.0
glac_r,0.0,0.0,0.0,0.0,0.0
glcur_r,0.0,0.0,0.0,0.0,0.0
glyc3p_x,0.0,0.0,0.0,0.0,0.0
ru5p_D_r,0.0,0.0,0.0,0.0,0.0
glcur1p_c,0.0,0.0,0.0,0.0,0.0
lac_L_x,0.0,0.0,0.0,0.0,0.0
leuktrD4_c,0.0,0.0,0.0,0.0,0.0
xyl_D_l,0.0,0.0,0.0,0.0,0.0
pd3_c,0.0,0.0,0.0,0.0,0.0
lys_L_x,0.0,0.0,0.0,0.0,0.0
6a2ohxnt_x,0.0,0.0,0.0,0.0,0.0
ocdcea_r,0.0,0.0,0.0,0.0,0.0
odecrn_c,0.0,0.0,0.0,0.0,0.0
odecrn_m,0.0,0.0,0.0,0.0,0.0
oretn_c,0.0,0.0,0.0,0.0,0.0
13_cis_oretn_c,0.0,0.0,0.0,0.0,0.0
phyQ_c,0.0,0.0,0.0,0.0,0.0
prostgi2_c,0.0,0.0,0.0,0.0,0.0
dpcoa_m,0.0,0.0,0.0,0.0,0.0
HC01672_c,0.0,0.0,0.0,0.0,0.0
HC01434_c,0.0,0.0,0.0,0.0,0.0
uacgam_r,0.0,0.0,0.0,0.0,0.0
thmpp_m,0.0,0.0,0.0,0.0,0.0
HC01435_m,0.0,0.0,0.0,0.0,0.0
HC01668_c,0.0,0.0,0.0,0.0,0.0
HC01668_m,0.0,0.0,0.0,0.0,0.0
r5p_r,0.0,0.0,0.0,0.0,0.0
arachd_x,0.0,0.0,0.0,0.0,0.0
HC00342_m,0.0,0.0,0.0,0.0,0.0
thym_m,0.0,0.0,0.0,0.0,0.0
56dthm_m,0.0,0.0,0.0,0.0,0.0
HC01161_c,0.0,0.0,0.0,0.0,0.0
HC00682_m,0.0,0.0,0.0,0.0,0.0
HC00695_m,0.0,0.0,0.0,0.0,0.0
2mpdhl_m,0.0,0.0,0.0,0.0,0.0
HC01377_m,0.0,0.0,0.0,0.0,0.0
HC00361_c,0.0,0.0,0.0,0.0,0.0
HC10859_r,0.0,0.0,0.0,0.0,0.0
HC10859_c,0.0,0.0,0.0,0.0,0.0
HC10859_x,0.0,0.0,0.0,0.0,0.0
pmtcrn_r,0.0,0.0,0.0,0.0,0.0
pmtcrn_x,0.0,0.0,0.0,0.0,0.0
arachdcoa_r,0.0,0.0,0.0,0.0,0.0
arachdcrn_r,0.0,0.0,0.0,0.0,0.0
arachdcrn_x,0.0,0.0,0.0,0.0,0.0
HC01712_m,0.0,0.0,0.0,0.0,0.0
HC00718_c,0.0,0.0,0.0,0.0,0.0
fol_m,0.0,0.0,0.0,0.0,0.0
5fthf_m,0.0,0.0,0.0,0.0,0.0
hxdcal_c,0.0,0.0,0.0,0.0,0.0
pacald_m,0.0,0.0,0.0,0.0,0.0
pac_m,0.0,0.0,0.0,0.0,0.0
HC01522_c,0.0,0.0,0.0,0.0,0.0
HC00460_c,0.0,0.0,0.0,0.0,0.0
cholate_r,0.0,0.0,0.0,0.0,0.0
cholcoa_r,0.0,0.0,0.0,0.0,0.0
ptth_m,0.0,0.0,0.0,0.0,0.0
pan4p_m,0.0,0.0,0.0,0.0,0.0
HC01231_c,0.0,0.0,0.0,0.0,0.0
HC01376_m,0.0,0.0,0.0,0.0,0.0
4ppcys_m,0.0,0.0,0.0,0.0,0.0
1p3h5c_c,0.0,0.0,0.0,0.0,0.0
C02528_r,0.0,0.0,0.0,0.0,0.0
dcholcoa_r,0.0,0.0,0.0,0.0,0.0
3ohdcoa_m,0.0,0.0,0.0,0.0,0.0
HC01231_m,0.0,0.0,0.0,0.0,0.0
HC02228_c,0.0,0.0,0.0,0.0,0.0
HC01842_c,0.0,0.0,0.0,0.0,0.0
HC00319_c,0.0,0.0,0.0,0.0,0.0
HC00319_m,0.0,0.0,0.0,0.0,0.0
arachd_l,0.0,0.0,0.0,0.0,0.0
na1_r,0.0,0.0,0.0,0.0,0.0
strdnc_l,0.0,0.0,0.0,0.0,0.0
strdnc_r,0.0,0.0,0.0,0.0,0.0
lnlc_l,0.0,0.0,0.0,0.0,0.0
lnlc_r,0.0,0.0,0.0,0.0,0.0
HC01787_c,0.0,0.0,0.0,0.0,0.0
